path,filename,category,extension,size_kb,folder
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter019.jpg,Album_Walter019.jpg,album_page,.jpg,2399.7265625,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter020.jpg,Album_Walter020.jpg,album_page,.jpg,2102.2333984375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter021.jpg,Album_Walter021.jpg,album_page,.jpg,2349.763671875,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter022.jpg,Album_Walter022.jpg,album_page,.jpg,2560.7392578125,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter023.jpg,Album_Walter023.jpg,album_page,.jpg,2360.5693359375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter024.jpg,Album_Walter024.jpg,album_page,.jpg,2217.0244140625,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter025.jpg,Album_Walter025.jpg,album_page,.jpg,2141.912109375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter026.jpg,Album_Walter026.jpg,album_page,.jpg,2266.91015625,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter027.jpg,Album_Walter027.jpg,album_page,.jpg,3149.1083984375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_000.jpg,Album_Walter_000.jpg,album_page,.jpg,5245.2412109375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_001.jpg,Album_Walter_001.jpg,album_page,.jpg,2639.0751953125,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_002.jpg,Album_Walter_002.jpg,album_page,.jpg,4738.7958984375,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_003.jpg,Album_Walter_003.jpg,album_page,.jpg,2497.748046875,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_004.jpg,Album_Walter_004.jpg,album_page,.jpg,1043.3232421875,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_005.jpg,Album_Walter_005.jpg,album_page,.jpg,2518.0,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_006.jpg,Album_Walter_006.jpg,album_page,.jpg,3198.876953125,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_007.jpg,Album_Walter_007.jpg,album_page,.jpg,2869.63671875,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Album_Walter_singola.jpg,Album_Walter_singola.jpg,album_page,.jpg,1434.0634765625,Album_Walter
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter009_B.jpg,Album_Walter009_B.jpg,album_page,.jpg,776.5693359375,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter012_A.jpg,Album_Walter012_A.jpg,album_page,.jpg,1338.32421875,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter015_A.jpg,Album_Walter015_A.jpg,album_page,.jpg,1463.5400390625,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter024_C.jpg,Album_Walter024_C.jpg,album_page,.jpg,427.1806640625,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter02_B.jpg,Album_Walter02_B.jpg,album_page,.jpg,941.7587890625,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter_001_A.jpg,Album_Walter_001_A.jpg,album_page,.jpg,1944.39453125,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Album_Walter_002_A.jpg,Album_Walter_002_A.jpg,album_page,.jpg,416.4736328125,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Album_Walter\Selezionate per Tag\Copia di Album_Walter011.jpg,Copia di Album_Walter011.jpg,album_page,.jpg,2939.5263671875,Selezionate per Tag
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_001.jpg,Singole_001.jpg,album_page,.jpg,2530.6943359375,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_002.jpg,Singole_002.jpg,album_page,.jpg,2202.26171875,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_003.jpg,Singole_003.jpg,album_page,.jpg,876.169921875,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_004.jpg,Singole_004.jpg,album_page,.jpg,3757.4052734375,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_005.jpg,Singole_005.jpg,album_page,.jpg,1863.0634765625,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_006.jpg,Singole_006.jpg,album_page,.jpg,3895.1357421875,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_007.jpg,Singole_007.jpg,album_page,.jpg,950.2451171875,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_008.jpg,Singole_008.jpg,album_page,.jpg,1029.5234375,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_009.jpg,Singole_009.jpg,album_page,.jpg,5276.349609375,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_010.jpg,Singole_010.jpg,album_page,.jpg,3089.908203125,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_011.jpg,Singole_011.jpg,album_page,.jpg,2390.861328125,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_012.jpg,Singole_012.jpg,album_page,.jpg,1261.14453125,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_013.jpg,Singole_013.jpg,album_page,.jpg,1690.541015625,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\Foto singole\Singole_014.jpg,Singole_014.jpg,album_page,.jpg,5183.849609375,Foto singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\TAG immagini\2025 - 10 - 20 Tag album giovani musicisti Martiny(1).docx,2025 - 10 - 20 Tag album giovani musicisti Martiny(1).docx,client_tags,.docx,18.880859375,TAG immagini
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\TAG immagini\2025 - 10 - 20 Tag album giovani musicisti Martiny.docx,2025 - 10 - 20 Tag album giovani musicisti Martiny.docx,client_tags,.docx,105.716796875,TAG immagini
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\TAG immagini\2025 - 10 - 20 Tag album Walter.docx,2025 - 10 - 20 Tag album Walter.docx,client_tags,.docx,17.6025390625,TAG immagini
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\TAG immagini\2025-10-20 Tag Album Frida.docx,2025-10-20 Tag Album Frida.docx,client_tags,.docx,16.34765625,TAG immagini
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Album Foto\TAG immagini\2025-10-20 TAG FOTO SINGOLE.docx,2025-10-20 TAG FOTO SINGOLE.docx,single_photo,.docx,15.60546875,TAG immagini
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\articoli giornalistici\2025 - 10 - 17 articolo di giornalista conoscente di Roberto sulla famiglia Martiny.pdf,2025 - 10 - 17 articolo di giornalista conoscente di Roberto sulla famiglia Martiny.pdf,newspaper,.pdf,6152.7861328125,articoli giornalistici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1154_01_1929_0059_0005.pdf,1154_01_1929_0059_0005.pdf,newspaper,.pdf,529.6171875,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1155_01_1929_0141_0002.pdf,1155_01_1929_0141_0002.pdf,newspaper,.pdf,564.599609375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1155_01_1929_0192_0006.pdf,1155_01_1929_0192_0006.pdf,newspaper,.pdf,553.7607421875,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1173_01_1921_0080_0004.pdf,1173_01_1921_0080_0004.pdf,newspaper,.pdf,572.5849609375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1176_01_1920_0215_0003.pdf,1176_01_1920_0215_0003.pdf,newspaper,.pdf,582.3740234375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1176_01_1920_0216_0003.pdf,1176_01_1920_0216_0003.pdf,newspaper,.pdf,532.7177734375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1176_01_1920_0220_0004.pdf,1176_01_1920_0220_0004.pdf,newspaper,.pdf,521.3193359375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1178_01_1919_0270_0002.pdf,1178_01_1919_0270_0002.pdf,newspaper,.pdf,592.3857421875,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1178_01_1919_0307_0002.pdf,1178_01_1919_0307_0002.pdf,newspaper,.pdf,580.0302734375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1203_01_1909_0331_0004.pdf,1203_01_1909_0331_0004.pdf,newspaper,.pdf,607.8896484375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Articoli La Stampa\1211_01_1905_0022_0005.pdf,1211_01_1905_0022_0005.pdf,newspaper,.pdf,540.8974609375,Articoli La Stampa
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\atti di società\2025 - 10 - 24 Martiny Francesco Atti di società atto costitutivo Unione IndustrialeItaliana per il commercio d_esportazine.pdf,2025 - 10 - 24 Martiny Francesco Atti di società atto costitutivo Unione IndustrialeItaliana per il commercio d_esportazine.pdf,pdf_document,.pdf,21824.1435546875,atti di società
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\atti di società\2025 - 10 - 24 Martiny Francesco Atti di società procura speciale Manifatture Martiny.pdf,2025 - 10 - 24 Martiny Francesco Atti di società procura speciale Manifatture Martiny.pdf,pdf_document,.pdf,11542.8310546875,atti di società
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\atti di società\2025 - 10 - Martiny Francesco Atti di società trascrizione.docx,2025 - 10 - Martiny Francesco Atti di società trascrizione.docx,word_document,.docx,26.66015625,atti di società
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\2024 - 05 - 20 TUCCI_Martiny_ Alle origini della Superga_Quaderno CDS_N10_2007.pdf,2024 - 05 - 20 TUCCI_Martiny_ Alle origini della Superga_Quaderno CDS_N10_2007.pdf,pdf_document,.pdf,4649.861328125,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\2025 - 07 - 31 TUCCI-Archivio Martiny Campi descrittivi per la catalogazione.pdf,2025 - 07 - 31 TUCCI-Archivio Martiny Campi descrittivi per la catalogazione.pdf,pdf_document,.pdf,218.98828125,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\20250919_140114.wav,20250919_140114.wav,other,.wav,114892.16796875,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\20250919_140912.wav,20250919_140912.wav,other,.wav,101819.66796875,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\20250919_142258.wav,20250919_142258.wav,other,.wav,68165.29296875,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\20250919_142753.wav,20250919_142753.wav,other,.wav,34758.41796875,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Audio\20250919_143209.wav,20250919_143209.wav,other,.wav,128302.16796875,Audio
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2024 - 05 - 20 TUCCI_Martiny_ Alle origini della Superga_Quaderno CDS_N10_2007.pdf,2024 - 05 - 20 TUCCI_Martiny_ Alle origini della Superga_Quaderno CDS_N10_2007.pdf,pdf_document,.pdf,4649.861328125,Contributi storici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2025 - 10 - 17 articolo di giornalista conoscente di Roberto sulla famiglia Martiny.pdf,2025 - 10 - 17 articolo di giornalista conoscente di Roberto sulla famiglia Martiny.pdf,pdf_document,.pdf,6152.7861328125,Contributi storici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2025 - 10 - 17 Biografdia di Francesco Martiny - Società per la cremazione.pdf,2025 - 10 - 17 Biografdia di Francesco Martiny - Società per la cremazione.pdf,pdf_document,.pdf,504.9599609375,Contributi storici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2025 - 10 - 18 8_2018_decreto_tutela_verolengo28 ex stabilimento Superga Martiny.pdf,2025 - 10 - 18 8_2018_decreto_tutela_verolengo28 ex stabilimento Superga Martiny.pdf,pdf_document,.pdf,440.7998046875,Contributi storici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2025 - 10 - 18 commissione parlamentare d_inchiesta su uso di amianto e martinite nella marina militare.pdf,2025 - 10 - 18 commissione parlamentare d_inchiesta su uso di amianto e martinite nella marina militare.pdf,pdf_document,.pdf,653.84765625,Contributi storici
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Contributi storici\2025 - 10 -17 la loggia Cavour di Enrico Miletto - Tra i fondatori Francesco Martiny.pdf,2025 - 10 -17 la loggia Cavour di Enrico Miletto - Tra i fondatori Francesco Martiny.pdf,pdf_document,.pdf,1863.7119140625,Contributi storici
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Handelshochschule_diploma.JPG",Handelshochschule_diploma.JPG,document,.jpg,7895.4697265625,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Handelshochschule_pag1-4.JPG",Handelshochschule_pag1-4.JPG,document,.jpg,8864.0,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Handelshochschule_pag2-3.JPG",Handelshochschule_pag2-3.JPG,document,.jpg,9408.0,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc005.jpg",Martiny doc005.jpg,document,.jpg,6721.5234375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc010.jpg",Martiny doc010.jpg,document,.jpg,5568.7724609375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc053.jpg",Martiny doc053.jpg,document,.jpg,4764.55078125,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina A_fronte.jpg",Martiny doc_cartolina A_fronte.jpg,document,.jpg,1429.21875,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina A_retro.jpg",Martiny doc_cartolina A_retro.jpg,document,.jpg,1551.3369140625,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina B_fronte.jpg",Martiny doc_cartolina B_fronte.jpg,document,.jpg,1908.6435546875,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina B_retro.jpg",Martiny doc_cartolina B_retro.jpg,document,.jpg,1993.3740234375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina C_fronte.jpg",Martiny doc_cartolina C_fronte.jpg,document,.jpg,2628.576171875,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cartolina C_retro.jpg",Martiny doc_cartolina C_retro.jpg,document,.jpg,1659.9111328125,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cavaliere pag1.jpg",Martiny doc_cavaliere pag1.jpg,document,.jpg,6612.421875,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cavaliere pag2.jpg",Martiny doc_cavaliere pag2.jpg,document,.jpg,5132.7802734375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cavaliere pag3.jpg",Martiny doc_cavaliere pag3.jpg,document,.jpg,4774.115234375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cavaliere pag4.jpg",Martiny doc_cavaliere pag4.jpg,document,.jpg,2877.00390625,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_cavaliere pag5.jpg",Martiny doc_cavaliere pag5.jpg,document,.jpg,4908.962890625,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_esercito pag1.jpg",Martiny doc_esercito pag1.jpg,document,.jpg,1835.525390625,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_esercito pag2.jpg",Martiny doc_esercito pag2.jpg,document,.jpg,1380.64453125,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_fattura_fronte.jpg",Martiny doc_fattura_fronte.jpg,document,.jpg,6682.6396484375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\Martiny doc_fattura_retro.jpg",Martiny doc_fattura_retro.jpg,document,.jpg,5328.9169921875,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\_DSC7654.JPG",_DSC7654.JPG,document,.jpg,17672.1474609375,"Documenti, certificati, lettere"
"C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Documenti, certificati, lettere\_DSC7725.JPG",_DSC7725.JPG,document,.jpg,9632.0,"Documenti, certificati, lettere"
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8959.JPG,IMG_8959.JPG,single_photo,.jpg,1340.912109375,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8960.JPG,IMG_8960.JPG,single_photo,.jpg,1423.6904296875,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8961.JPG,IMG_8961.JPG,single_photo,.jpg,2282.5927734375,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8962.JPG,IMG_8962.JPG,single_photo,.jpg,2161.5673828125,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8963.JPG,IMG_8963.JPG,single_photo,.jpg,1499.7724609375,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8964.JPG,IMG_8964.JPG,single_photo,.jpg,1929.7509765625,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8965.JPG,IMG_8965.JPG,single_photo,.jpg,1532.5078125,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8966.JPG,IMG_8966.JPG,single_photo,.jpg,1567.4130859375,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Fotografie di famiglia singole\IMG_8967.JPG,IMG_8967.JPG,single_photo,.jpg,1645.703125,Fotografie di famiglia singole
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_000.JPG,Ami Guarn_000.JPG,commercial,.jpg,2201.1943359375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_001.JPG,Ami Guarn_001.JPG,commercial,.jpg,1936.611328125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_002.JPG,Ami Guarn_002.JPG,commercial,.jpg,2170.8662109375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_003.JPG,Ami Guarn_003.JPG,commercial,.jpg,2085.1044921875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_004.JPG,Ami Guarn_004.JPG,commercial,.jpg,2096.7890625,Materiali commerciali
